path,status,category,included,reason,risk,notes
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9o-acf-reviews-teaser-required-flag-repair/_d9o_db_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9o-acf-reviews-teaser-required-flag-repair/_d9o_db_probe2.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9o-acf-reviews-teaser-required-flag-repair/_d9o_db_probe3.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9o-acf-reviews-teaser-required-flag-repair/_d9o_db_probe4.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9o-acf-reviews-teaser-required-flag-repair/_d9o_db_probe5.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9o-acf-reviews-teaser-required-flag-repair/_d9o_runner.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9o-acf-reviews-teaser-required-flag-repair/_d9o_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9p-admin-ux-qa/_chrome-profile-tmp/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9p-admin-ux-qa/_d9p_runner.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9p-admin-ux-qa/_d9p_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9r-reviews-shared-include-implementation/_d9r_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9s-controlled-reviews-options-seed/_acf_fields_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9s-controlled-reviews-options-seed/_acf_probe.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9s-controlled-reviews-options-seed/_acf_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9s-controlled-reviews-options-seed/_d9s_acf_reset_import.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9s-controlled-reviews-options-seed/_d9s_acf_sync.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9s-controlled-reviews-options-seed/_d9s_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9s-controlled-reviews-options-seed/_d9s_seed_apply.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9s-controlled-reviews-options-seed/_options_probe.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9s-controlled-reviews-options-seed/_options_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9s-controlled-reviews-options-seed/_php_source_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9s-controlled-reviews-options-seed/_probe.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9s-controlled-reviews-options-seed/_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9s-controlled-reviews-options-seed/_seed_payload.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9t-reviews-options-key-fix-helper-normalization/_chrome-profile-tmp/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9t-reviews-options-key-fix-helper-normalization/_d9t_acf_sync.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9t-reviews-options-key-fix-helper-normalization/_d9t_baseline_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9t-reviews-options-key-fix-helper-normalization/_d9t_options_meta_migration.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9t-reviews-options-key-fix-helper-normalization/_d9t_php_source_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9t-reviews-options-key-fix-helper-normalization/_d9t_post_repair_db_admin.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9t-reviews-options-key-fix-helper-normalization/_d9t_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9t-reviews-options-key-fix-helper-normalization/_d9t_screenshots.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9t-reviews-options-key-fix-helper-normalization/baseline-collision-data-audit-probe.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9t-reviews-options-key-fix-helper-normalization/preflight.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9u-reviews-admin-ux-repair/__pycache__/,??,validation_script,no,excluded pattern /__pycache__/,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9u-reviews-admin-ux-repair/_d9u_acf_location_fix.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9u-reviews-admin-ux-repair/_d9u_acf_sync.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9u-reviews-admin-ux-repair/_d9u_baseline_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9u-reviews-admin-ux-repair/_d9u_canonical_meta_migration.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9u-reviews-admin-ux-repair/_d9u_direct_meta_migration.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9u-reviews-admin-ux-repair/_d9u_frontend_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9u-reviews-admin-ux-repair/_d9u_group_id_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9u-reviews-admin-ux-repair/_d9u_groups_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9u-reviews-admin-ux-repair/_d9u_location_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9u-reviews-admin-ux-repair/_d9u_options_meta_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9u-reviews-admin-ux-repair/_d9u_post_repair_admin.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9u-reviews-admin-ux-repair/_d9u_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9w-reviews-admin-and-layout-repair/_d9w_acf_sync.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9w-reviews-admin-and-layout-repair/_d9w_baseline_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9w-reviews-admin-and-layout-repair/_d9w_duplicate_cleanup.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9w-reviews-admin-and-layout-repair/_d9w_post_repair_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9w-reviews-admin-and-layout-repair/_d9w_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9w-reviews-admin-and-layout-repair/_d9w_storage_context_repair.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9x-reviews-admin-to-frontend-binding-repair/_d9x_baseline_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9x-reviews-admin-to-frontend-binding-repair/_d9x_direct_meta_migration.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9x-reviews-admin-to-frontend-binding-repair/_d9x_options_context_migration.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9y-reviews-admin-visual-qa-closure/_chrome-profile-tmp-d9y/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9z-wordpress-readiness-audit/_chrome-profile-tmp-d9z/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06d9z-wordpress-readiness-audit/_d9z_screenshots.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e0-legal-native-content-review/_chrome-profile-tmp-e0/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e0-legal-native-content-review/_e0_db_probe_raw.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e0-legal-native-content-review/_e0_readonly_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e0-legal-native-content-review/_e0_screenshots.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e0-legal-native-content-review/_e0_screenshots_out.txt,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e1-legal-static-copy-seed/_chrome-profile-tmp-e1/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e1-legal-static-copy-seed/_e1_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e1-legal-static-copy-seed/_e1_screenshots.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e10-full-backup-wp-port-root-cause-audit/_chrome-profile-tmp-e10/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e10-full-backup-wp-port-root-cause-audit/_e10_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e11-static-to-wp-page-contract-inventory/_chrome-profile-tmp-e11/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e11-static-to-wp-page-contract-inventory/_e11_gen_docs.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e11-static-to-wp-page-contract-inventory/_e11_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e12-direct-static-v9-port-repair-alcohol-leaf/_chrome-profile-tmp-e12/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e12-direct-static-v9-port-repair-alcohol-leaf/_e12_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e12-direct-static-v9-port-repair-alcohol-leaf/_e12_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e13-alcohol-leaf-specialists-block-v9-parity-repair/_chrome-profile-tmp-e13/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e13-alcohol-leaf-specialists-block-v9-parity-repair/_e13_gen_docs.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e13-alcohol-leaf-specialists-block-v9-parity-repair/_e13_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e14-service-admin-fields-service-tree-demo-content-repair/_chrome-profile-tmp-e14/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e14-service-admin-fields-service-tree-demo-content-repair/_e14_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e14-service-admin-fields-service-tree-demo-content-repair/_e14_repair.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e14-service-admin-fields-service-tree-demo-content-repair/_e14_repair_runner_output.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e14-service-admin-fields-service-tree-demo-content-repair/_e14_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e14-service-admin-fields-service-tree-demo-content-repair/_probe_out.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e15-service-mini-description-source-subdivision-sliders-regression-repair/__pycache__/,??,validation_script,no,excluded pattern /__pycache__/,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e15-service-mini-description-source-subdivision-sliders-regression-repair/_chrome-profile-tmp-e15/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e15-service-mini-description-source-subdivision-sliders-regression-repair/_e15_admin_change_test.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e15-service-mini-description-source-subdivision-sliders-regression-repair/_e15_baseline_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e15-service-mini-description-source-subdivision-sliders-regression-repair/_e15_detail_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e15-service-mini-description-source-subdivision-sliders-regression-repair/_e15_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e15-service-mini-description-source-subdivision-sliders-regression-repair/_e15_repair.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e15-service-mini-description-source-subdivision-sliders-regression-repair/_e15_repair_runner_output.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e15-service-mini-description-source-subdivision-sliders-regression-repair/_e15_revalidate.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e15-service-mini-description-source-subdivision-sliders-regression-repair/_e15_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e15-service-mini-description-source-subdivision-sliders-regression-repair/_probe_out.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e18-reusable-blocks-batch-1-fields/_e18_runner.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e18-reusable-blocks-batch-1-fields/_e18_screenshots.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e18-reusable-blocks-batch-1-fields/_e18_seed.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e18-reusable-blocks-batch-1-fields/_e18_validate.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e19-reusable-blocks-admin-visibility-repair/_e19_admin_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e19-reusable-blocks-admin-visibility-repair/_e19_runner.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e2-legal-layout-menu-alignment-repair/_chrome-profile-tmp-e2/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e2-legal-layout-menu-alignment-repair/_e2_db_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e2-legal-layout-menu-alignment-repair/_e2_frontend_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e2-legal-layout-menu-alignment-repair/_e2_probe2.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e2-legal-layout-menu-alignment-repair/_e2_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e2-legal-layout-menu-alignment-repair/_e2_screenshots.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e2-legal-layout-menu-alignment-repair/preflight.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e20-remove-reviews-alias-from-site-settings/_e20_acf_location_repair.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e20-remove-reviews-alias-from-site-settings/_e20_acf_sync.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e20-remove-reviews-alias-from-site-settings/_e20_admin_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e20-remove-reviews-alias-from-site-settings/_e20_options_pages_dump.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e20-remove-reviews-alias-from-site-settings/_e20_refresh_validation.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e20-remove-reviews-alias-from-site-settings/_e20_runner.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e21-reusable-blocks-batch-2-fields/_e21_copy_load_test.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e21-reusable-blocks-batch-2-fields/_e21_export_all.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e21-reusable-blocks-batch-2-fields/_e21_export_test.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e21-reusable-blocks-batch-2-fields/_e21_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e21-reusable-blocks-batch-2-fields/_e21_runner.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e21-reusable-blocks-batch-2-fields/_e21_screenshots.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e21-reusable-blocks-batch-2-fields/_e21_seed.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e21-reusable-blocks-batch-2-fields/_e21_seed_test.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e21-reusable-blocks-batch-2-fields/_e21_validate.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e22-remove-global-heroes-settings/_e22_runner.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e22-remove-global-heroes-settings/_e22_validate.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e24-hero-cta-button-text-per-entity/_e24_acf_resync.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e24-hero-cta-button-text-per-entity/_e24_import_from_php.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e24-hero-cta-button-text-per-entity/_e24_runner.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e24-hero-cta-button-text-per-entity/_e24_seed_services.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
