path,staged_status,manifest_included,scope_ok,result,notes
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-freeze-summary.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-route-smoke.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-section-field-completeness-before.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-section-field-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-section-frontend-source-audit-before.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-section-hardcoded-fallback-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-section-seeded-fields.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-source-runtime-sync.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-summary.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-depression-content-preservation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix01-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix01-depression-meta-before.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix01-depression-switch-cycle.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix01-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix01-reproduction.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix01-route-smoke.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix01-save-flow-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix01-source-runtime-sync.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix01-validate-raw.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-admin-78-edit-after.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-admin-78-edit-before-fix.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-admin-78-edit-before.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-auth-block.txt,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-content-preservation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-depression-meta-truth.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-frontend-78-after.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-hook-order-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-operator-scenario-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-post78-fp-after.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-post78-fp-before.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-real-admin-field-dom-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-real-admin-save-trace.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-route-smoke.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-fix02-source-runtime-sync.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-freeze-accepted-pages-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-freeze-admin-layout-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-freeze-backup-path.txt,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-freeze-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-freeze-layout-option-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-freeze-postmeta-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-freeze-real-switch-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-freeze-route-smoke.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-freeze-source-runtime-sync.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-freeze-summary.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-layout-settings-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-placeholder-existing-mode-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-placeholder-render-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-route-smoke.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e51-source-runtime-sync.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/validation/.tmp-uslugi-e43.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/SOURCE-AUTHORITY.md,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/acf-json/group_fp02_block_specialists.json,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/acf-json/group_fp02_page_home.json,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/acf-json/group_fp02_page_layout_mode.json,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/acf-json/group_fp02_page_services_hub.json,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/acf-json/group_fp02_service_general_parity.json,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/acf-json/group_fp02_service_hero.json,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/acf-json/group_fp02_service_layout_hero.json,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/acf-json/group_fp02_service_section_parity.json,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/acf-json/group_fp02_service_structured_sections.json,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/architecture/FP-0002-V9-06E29B-FIX-ADMIN-UI-VALIDATION-v1.md,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/architecture/FP-0002-V9-06E29B-FIX-EXACT-FIX-PLAN-v1.md,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/architecture/FP-0002-V9-06E29B-FIX-FINAL-CONTRACT-v1.md,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/architecture/FP-0002-V9-06E29B-FIX-FULL-BACKUP-v1.md,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/architecture/FP-0002-V9-06E29B-FIX-IMPLEMENTATION-RESULT-v1.md,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/architecture/FP-0002-V9-06E29B-FIX-PRE-FIX-DIAGNOSIS-v1.md,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/architecture/FP-0002-V9-06E29B-FIX-ROLLBACK-INSTRUCTIONS-v1.md,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/plugins/shpigovsky-core/languages/shpigovsky-core.pot,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/plugins/shpigovsky-core/shpigovsky-core.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/plugins/shpigovsky-core/src/Admin/EditorRestrictions.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/plugins/shpigovsky-core/src/Admin/ServiceLayoutGovernance.php,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/plugins/shpigovsky-core/src/Fields/FieldGroups.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/plugins/shpigovsky-core/src/Fields/RepeaterValidation.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/plugins/shpigovsky-core/src/Fields/ServiceGeneralParity.php,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/plugins/shpigovsky-core/src/Fields/ServiceSectionParity.php,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/plugins/shpigovsky-core/src/ModuleRegistry.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/plugins/shpigovsky-core/src/Permalinks/ServicePermalinks.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/reports/FP-0002-V9-06D9C-HOME-HERO-PARITY-REPAIR-REPORT-v1.md,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/reports/FP-0002-V9-06D9L-ADMIN-EDITOR-ACF-VISIBILITY-REPAIR-REPORT-v1.md,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/reports/FP-0002-V9-06D9P-ADMIN-UX-QA-REPORT-v1.md,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/reports/FP-0002-V9-06E29B-FIX-OCENTRE-ADMIN-UI-FIELD-VISIBILITY-REPORT-v1.md,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/assets/css/admin-home-acf.css,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/assets/css/service-child-services.css,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/assets/css/v9-style.css,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/assets/favicon/apple-touch-icon.png,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/assets/favicon/favicon-32x32.png,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/assets/favicon/favicon.ico,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/assets/favicon/favicon.svg,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/assets/images/blog-no-photo.svg,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/assets/images/service-placeholder.svg,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/assets/images/specialist-no-photo.svg,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/assets/js/v9-shell.js,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/functions.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/admin-editor.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/alcohol-direct-v9-vendors.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/assets.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/blog-helpers.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/favicon.php,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/hero-helpers.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/home-fallbacks.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/home-helpers.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/institutional-helpers.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/program-direction-helpers.php,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/reusable-blocks-helpers.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/service-general-helpers.php,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/service-helpers.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/service-section-helpers.php,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/service-template-loader.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/services-hub-helpers.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/services-hub-vendors.php,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/inc/v9-static-content.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/languages/shpigovsky.pot,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/page-templates/generic.php,A,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/page-templates/services-hub.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/components/service-card.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/generic/content-page.php,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/articles-teaser.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/clinic-landscape.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/comfort.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/founder-quote.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/gallery.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/genotyping.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/hero.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/recovery-intro.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/recovery-life.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/rehabilitation-program.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/rehabilitation-requirements.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/reviews.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/specialists.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/staff-photo.php,M,yes,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/theme/shpigovsky/template-parts/home/treatment-prevention.php,M,yes,yes,PASS,
...,truncated,3858 more rows,yes,PASS,programmatic scope check on full set
staged_total,4358,,,PASS,foreign=0
