slot_id,campaign_id,campaign_name,service,mode,group_id,group_name,phrase,normalized_phrase,source_decision,source_geo,expected_xlsx,authority_source_file,authority_source_row_or_key,status,filename,xlsx_row,bid,landing_url
EXP-000559,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-config-marking,Маркировка — настройка в конфигурациях 1С,маркировка честный знак через 1с,маркировка честный знак через 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-config-marking::маркировка честный знак через 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,46,350,
EXP-000560,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-config-marking,Маркировка — настройка в конфигурациях 1С,настройка маркировки в 1с,настройка маркировки в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-config-marking::настройка маркировки в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,47,340,
EXP-000561,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-config-marking,Маркировка — настройка в конфигурациях 1С,настройка номенклатуры в 1с для честного знака,настройка номенклатуры в 1с для честного знака,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-config-marking::настройка номенклатуры в 1с для честного знака,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,48,330,
EXP-000562,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-config-marking,Маркировка — настройка в конфигурациях 1С,настройка сканера для маркировки в 1с,настройка сканера для маркировки в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-config-marking::настройка сканера для маркировки в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,49,320,
EXP-000563,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-config-marking,Маркировка — настройка в конфигурациях 1С,настройка честного знака в 1с,настройка честного знака в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-config-marking::настройка честного знака в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,50,310,
EXP-000564,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-config-marking,Маркировка — настройка в конфигурациях 1С,передача маркировки в 1с,передача маркировки в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-config-marking::передача маркировки в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,51,400,
EXP-000565,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-config-marking,Маркировка — настройка в конфигурациях 1С,подключение маркировки в 1с,подключение маркировки в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-config-marking::подключение маркировки в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,52,390,
EXP-000566,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-config-marking,Маркировка — настройка в конфигурациях 1С,подключение честного знака в 1с,подключение честного знака в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-config-marking::подключение честного знака в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,53,380,
EXP-000567,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-config-marking,Маркировка — настройка в конфигурациях 1С,сбис маркировка в 1с,сбис маркировка в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-config-marking::сбис маркировка в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,54,370,
EXP-000568,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,1с автосервис честный знак,1с автосервис честный знак,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::1с автосервис честный знак,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,56,400,
EXP-000569,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,1с мобильная касса честный знак,1с мобильная касса честный знак,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::1с мобильная касса честный знак,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,57,390,
EXP-000570,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,1с обработка честный знак,1с обработка честный знак,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::1с обработка честный знак,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,58,380,
EXP-000571,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,как подключить маркировку в 1с,как подключить маркировку в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::как подключить маркировку в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,59,370,
EXP-000572,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,маркировка в программах 1с,маркировка в программах 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::маркировка в программах 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,60,360,
EXP-000573,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,маркировка номенклатуры в 1с,маркировка номенклатуры в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::маркировка номенклатуры в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,61,350,
EXP-000574,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,маркировка продукции в 1с,маркировка продукции в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::маркировка продукции в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,62,340,
EXP-000575,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,маркировка склада в 1с,маркировка склада в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::маркировка склада в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,63,330,
EXP-000576,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,маркировка товара честный знак 1с,маркировка товара честный знак 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::маркировка товара честный знак 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,64,320,
EXP-000577,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,маркировка товаров в 1с,маркировка товаров в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::маркировка товаров в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,65,310,
EXP-000578,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,маркировка товаров в 1с 8.3,маркировка товаров в 1с 8.3,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::маркировка товаров в 1с 8.3,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,66,400,
EXP-000579,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,маркировка товаров в 1с честный знак,маркировка товаров в 1с честный знак,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::маркировка товаров в 1с честный знак,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,67,390,
EXP-000580,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,маркировка товаров ис мп в 1с,маркировка товаров ис мп в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::маркировка товаров ис мп в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,68,380,
EXP-000581,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,маркировка чз в 1с,маркировка чз в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::маркировка чз в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,69,370,
EXP-000582,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,настройка 1с для работы с честным знаком,настройка 1с для работы с честным знаком,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::настройка 1с для работы с честным знаком,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,70,360,
EXP-000583,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,настройка 1с под честный знак,настройка 1с под честный знак,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::настройка 1с под честный знак,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,71,350,
EXP-000584,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,настройка модуля честный знак 1с,настройка модуля честный знак 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::настройка модуля честный знак 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,72,340,
EXP-000585,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,настройка подключения к честному знаку в 1с,настройка подключения к честному знаку в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::настройка подключения к честному знаку в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,73,330,
EXP-000586,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,обмен с честным знаком 1с,обмен с честным знаком 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::обмен с честным знаком 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,74,320,
EXP-000587,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,синхронизация 1с с честным знаком,синхронизация 1с с честным знаком,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::синхронизация 1с с честным знаком,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,75,310,
EXP-000588,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,специалист 1с честный знак,специалист 1с честный знак,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::специалист 1с честный знак,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,76,400,
EXP-000589,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,специалист по настройке 1с и честного знака,специалист по настройке 1с и честного знака,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::специалист по настройке 1с и честного знака,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,77,390,
EXP-000590,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,установка честный знак в 1с,установка честный знак в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::установка честный знак в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,78,380,
EXP-000591,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,честный знак 1с пиво,честный знак 1с пиво,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::честный знак 1с пиво,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,79,370,
EXP-000592,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,честный знак 1с упаковка,честный знак 1с упаковка,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::честный знак 1с упаковка,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,80,360,
EXP-000593,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,честный знак альфа авто 1с,честный знак альфа авто 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::честный знак альфа авто 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,81,350,
EXP-000594,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,честный знак бизнес 1с,честный знак бизнес 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::честный знак бизнес 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,82,340,
EXP-000595,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,честный знак в 1с,честный знак в 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::честный знак в 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,83,330,
EXP-000596,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,честный знак в 1с производство,честный знак в 1с производство,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::честный знак в 1с производство,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,84,320,
EXP-000597,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,честный знак в 1с упп,честный знак в 1с упп,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::честный знак в 1с упп,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,85,310,
EXP-000598,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,честный знак в 1с фреш,честный знак в 1с фреш,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::честный знак в 1с фреш,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,86,400,
EXP-000599,CA-05-LOCAL,Корво Неро — Маркировка / Честный знак — Новосибирск и область — поиск,CA-05,LOCAL,ca-05-connect-setup,Честный знак — подключение и настройка,честный знак егаис 1с,честный знак егаис 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-05-LOCAL::ca-05-connect-setup::честный знак егаис 1с,expected_and_present,CORVONERO-CA-05-LOCAL-MARKIROVKA-1S-COMMANDER-IMPORT-v2.6.1.xlsx,87,390,
