"keyword_id","group_id","positive_phrase","likely_intent","commercial_service","confidence","decision","reason","ad_match","landing_match","reviewer_status"
"kw-corv01-013","CORV-G02-04","обновление доработанной 1с","Заказ доработки конфигурации или формы","Обновление доработанной 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-2255","CORV-G02-04","обновление доработанных конфигураций 1с","Заказ доработки конфигурации или формы","Обновление доработанной 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"seed-CORV-G02-05-core-перенос-дора","CORV-G02-05","перенос доработок 1с","Заказ доработки конфигурации или формы","Перенос доработок при обновлении 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"seed-CORV-G02-05-core-сохранение-д","CORV-G02-05","сохранение доработок при обновлении 1с","Заказ доработки конфигурации или формы","Перенос доработок при обновлении 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"seed-CORV-G02-06-core-исправление-","CORV-G02-06","исправление доработок после обновления 1с","Заказ доработки конфигурации или формы","Исправление доработок после обновления 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-832","CORV-G02-02","1с доработка через расширения","Заказ доработки конфигурации или формы","Доработка конфигурации 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-783","CORV-G02-02","доработка конфигурации 1с","Заказ доработки конфигурации или формы","Доработка конфигурации 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-794","CORV-G02-02","доработка модулей 1с","Заказ доработки конфигурации или формы","Доработка конфигурации 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-784","CORV-G02-02","доработка расширений 1с","Заказ доработки конфигурации или формы","Доработка конфигурации 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-814","CORV-G02-02","доработка типовой конфигурации 1с","Заказ доработки конфигурации или формы","Доработка конфигурации 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-848","CORV-G02-02","обновление конфигурации 1с с доработками","Заказ доработки конфигурации или формы","Доработка конфигурации 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-853","CORV-G02-02","примеры реальных задач по доработки конфигурации 1с","Заказ доработки конфигурации или формы","Доработка конфигурации 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-798","CORV-G02-03","доработка базы 1с","Заказ доработки конфигурации или формы","Доработка базы 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-795","CORV-G02-01","1с бп доработка","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-807","CORV-G02-01","1с доработка цены","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-805","CORV-G02-01","1с ерп доработка","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-801","CORV-G02-01","1с фреш доработки","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-808","CORV-G02-01","договор доработка 1с","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-004","CORV-G02-01","доработка 1с","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-806","CORV-G02-01","доработка 1с 8.3","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-792","CORV-G02-01","доработка 1с системы","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-810","CORV-G02-01","доработка 1с стоимость","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-800","CORV-G02-01","доработка 1с унф","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-790","CORV-G02-01","доработка 1с ут","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-791","CORV-G02-01","доработки 1с бухгалтерии","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-797","CORV-G02-01","доработки 1с документооборот","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-804","CORV-G02-01","доработки 1с зуп","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-796","CORV-G02-01","доработки 1с erp","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-789","CORV-G02-01","доработки программы 1с","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-802","CORV-G02-01","настройка 1с доработка 1с","Заказ настройки или подключения системы в 1С","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-793","CORV-G02-01","обмен 1с доработка","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-788","CORV-G02-01","примеры доработки 1с","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-803","CORV-G02-01","разработка доработка 1с","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-811","CORV-G02-01","техническое на доработку 1с","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-799","CORV-G02-01","типовые доработки 1с","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-787","CORV-G02-01","услуги доработки 1с","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-785","CORV-G02-01","учет доработки 1с","Заказ доработки конфигурации или формы","Доработка 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-002","CORV-G01-02","программист 1с новосибирск","Поиск программиста или аутсорсинг 1С","Программист 1С в Новосибирске","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-092","CORV-G01-02","программисты 1с новосибирск","Поиск программиста или аутсорсинг 1С","Программист 1С в Новосибирске","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"seed-CORV-G01-07-core-абонентское-","CORV-G01-07","абонентское обслуживание 1с","Коммерческий запрос по услуге группы CORV-G01-07","Абонентское сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-686","CORV-G01-07","абонентское сопровождение 1с","Коммерческий запрос по услуге группы CORV-G01-07","Абонентское сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-780","CORV-G01-07","абонентское сопровождение 1с первый бит","Коммерческий запрос по услуге группы CORV-G01-07","Абонентское сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"seed-CORV-G01-06-core-обслуживание","CORV-G01-06","обслуживание 1с для организации","Коммерческий запрос по услуге группы CORV-G01-06","Обслуживание 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-661","CORV-G01-06","обслуживание и сопровождение 1с","Коммерческий запрос по услуге группы CORV-G01-06","Обслуживание 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-717","CORV-G01-06","сопровождение и обслуживание 1с предприятие","Коммерческий запрос по услуге группы CORV-G01-06","Обслуживание 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-633","CORV-G01-05","асп сопровождение 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-618","CORV-G01-05","договор сопровождения 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-622","CORV-G01-05","информационно технологическое сопровождение 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-631","CORV-G01-05","информационное сопровождение 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-617","CORV-G01-05","казначейское сопровождение в 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-625","CORV-G01-05","оказание услуг по сопровождению 1с","Поиск программиста или аутсорсинг 1С","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-627","CORV-G01-05","окпд 2 сопровождение 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-611","CORV-G01-05","программное сопровождение 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-003","CORV-G01-05","сопровождение 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-623","CORV-G01-05","сопровождение 1с 8","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-615","CORV-G01-05","сопровождение 1с бухгалтерия","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-624","CORV-G01-05","сопровождение 1с итс","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-621","CORV-G01-05","сопровождение 1с окпд","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-610","CORV-G01-05","сопровождение 1с предприятие","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-616","CORV-G01-05","сопровождение программных продуктов 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-612","CORV-G01-05","сопровождение продуктов 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-614","CORV-G01-05","сопровождение системы 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-629","CORV-G01-05","сопровождение учета в 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-613","CORV-G01-05","сопровождения программы 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-626","CORV-G01-05","техническое сопровождение 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-620","CORV-G01-05","технологическое сопровождение 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-632","CORV-G01-05","услуг по сопровождению программного продукта 1с","Поиск программиста или аутсорсинг 1С","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-609","CORV-G01-05","услуги по сопровождению 1с","Поиск программиста или аутсорсинг 1С","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-619","CORV-G01-05","центр сопровождения 1с","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-634","CORV-G01-05","сопровождение 1с 8.3","Коммерческий запрос по услуге группы CORV-G01-05","Сопровождение 1С","MEDIUM","CONTROLLED TEST","version_specific_curiosity","yes","yes","REVIEWED"
"seed-CORV-G01-04-core-внедрение-1с","CORV-G01-04","внедрение 1с","Коммерческий запрос по услуге группы CORV-G01-04","Внедрение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-509","CORV-G01-04","внедренцы и программисты 1с","Поиск программиста или аутсорсинг 1С","Внедрение 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"seed-CORV-G01-03-core-настройка-1с","CORV-G01-03","настройка 1с","Заказ настройки или подключения системы в 1С","Настройка 1С под задачи бизнеса","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-184","CORV-G01-03","программист 1с настройка","Заказ настройки или подключения системы в 1С","Настройка 1С под задачи бизнеса","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-499","CORV-G01-08","1с программист без образования","Поиск программиста или аутсорсинг 1С","Разовые работы программиста 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-550","CORV-G01-08","ищу 1с программиста для разовой задачи","Поиск программиста или аутсорсинг 1С","Разовые работы программиста 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-101","CORV-G01-08","образование программист 1с","Поиск программиста или аутсорсинг 1С","Разовые работы программиста 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-591","CORV-G01-08","программист 1с без высшего образования","Поиск программиста или аутсорсинг 1С","Разовые работы программиста 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-264","CORV-G01-08","программист 1с высшее образование","Поиск программиста или аутсорсинг 1С","Разовые работы программиста 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"seed-CORV-G01-08-core-разовая-дора","CORV-G01-08","разовая доработка 1с","Заказ доработки конфигурации или формы","Разовые работы программиста 1С","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"seed-CORV-G01-08-core-разовые-рабо","CORV-G01-08","разовые работы 1с","Коммерческий запрос по услуге группы CORV-G01-08","Разовые работы программиста 1С","MEDIUM","CONTROLLED TEST","ambiguous_commercial_mixed","partial","yes","REVIEWED"
"kw-corv01-disc-036","CORV-G01-01","вопрос программисту 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-041","CORV-G01-01","задание программисту 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-054","CORV-G01-01","задачи 1с программиста","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-052","CORV-G01-01","найти программиста 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-050","CORV-G01-01","нужен программист 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-062","CORV-G01-01","отзыв программисту 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-060","CORV-G01-01","программа программист 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-001","CORV-G01-01","программист 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-056","CORV-G01-01","программист 1с предприятие","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-026","CORV-G01-01","программист 1с удаленно","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-061","CORV-G01-01","программист аналитик 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-038","CORV-G01-01","программист разработчик 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-048","CORV-G01-01","программисты 1с спб","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-053","CORV-G01-01","работать программистом 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-064","CORV-G01-01","сколько зарабатывает программист 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-033","CORV-G01-01","сколько программистов 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-042","CORV-G01-01","стал программистом 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-044","CORV-G01-01","стоимость 1с программисты","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-059","CORV-G01-01","стоимость часа 1с программиста","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-066","CORV-G01-01","технические задания программистам 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-039","CORV-G01-01","услуги программиста 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
"kw-corv01-disc-034","CORV-G01-01","часа программиста 1с","Поиск программиста или аутсорсинг 1С","Услуги программиста 1С для организаций","HIGH","ACTIVE COMMERCIAL","clear_commercial_service_intent","yes","yes","REVIEWED"
